dur	proto	service	state	spkts	dpkts	sbytes	dbytes	rate	sttl	dttl	sload	dload	sinpkt	dinpkt	sjit	djit	swin	stcpb	dtcpb	tcprtt	synack	ackdat	smean	dmean	trans_depth	response_body_len	ct_srv_src	ct_state_ttl	ct_dst_ltm	ct_src_dport_ltm	ct_dst_sport_ltm	ct_dst_src_ltm	is_ftp_login	ct_flw_http_mthd	ct_src_ltm	ct_srv_dst	is_sm_ips_ports
4e-06	trunk-1	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	6	13	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	3	0	0	2	3	0
1e-06	trunk-2	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	6	13	0
3e-06	xns-idp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	6	13	0
1.6e-05	unas	-	INT	2	0	200	0	62500.00016	254	0	50000000.0	0.0	0.016	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	2	2	2	7	0	0	8	7	0
59.978706	tcp	-	CON	1096	426	527176	18318	25.359	254	252	70250.92969	2437.531738	54.790795	141.392828	2759.377884	147.791547	255	907184908	1778713373	0.237422	0.144367	0.093055	481	43	0	0	6	0	5	1	1	5	0	0	3	10	0
1.6e-05	unas	-	INT	2	0	200	0	62500.00016	254	0	50000000.0	0.0	0.016	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	2	2	2	7	0	0	8	7	0
8e-06	leaf-1	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	5	13	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	2	2	2	7	0	0	3	7	0
5e-06	rdp	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	5	13	0
5e-06	rdp	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	13	2	4	4	4	13	0	0	5	13	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	2	2	1	1	1	2	0	0	21	2	0
1e-06	merit-inp	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	2	5	0
0.743307	tcp	http	FIN	10	6	2714	268	20.180087	254	252	26293.30859	2410.847656	79.972333	123.063797	4125.350042	201.958984	255	166072293	3991284931	0.214459	0.127979	0.08648	271	45	1	0	1	1	3	1	1	1	0	1	1	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	2	2	1	1	1	2	0	0	21	2	0
1e-06	merit-inp	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	2	5	0
1e-06	unas	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	2	2	1	1	1	2	0	0	1	2	0
1e-06	sep	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	4	5	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	19	6	0
1e-06	sep	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	4	5	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	19	6	0
4e-06	unas	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	8	6	0
2e-06	udp	-	INT	2	0	798	0	500000.0013	254	0	1596000000.0	0.0	0.002	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	399	0	0	0	10	2	1	1	1	1	0	0	4	1	0
1.056544	tcp	http	FIN	10	12	822	3824	19.876125	62	252	5603.174316	26546.93164	117.393778	90.561003	6671.71988	6848.113015	255	265648307	3847419408	0.090887	0.059701	0.031186	82	319	1	1412	1	1	2	1	1	1	0	1	1	1	0
8e-06	ddp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	1	1	1	4	0	0	2	4	0
8e-06	ddp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	1	1	1	4	0	0	2	4	0
9e-06	idpr-cmtp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	1	1	1	4	0	0	3	4	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	26	4	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
16.510815	tcp	-	FIN	194	1154	8342	1581847	81.582891	62	252	4021.12207	765789.9375	86.43982	14.504356	96.635594	1676.539093	255	459946522	3905478834	0.137764	0.078501	0.059263	43	1371	0	0	1	1	1	1	1	1	0	0	1	1	0
9e-06	tp++	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	1	1	4	0	0	1	4	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
6e-06	il	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	1	1	1	8	0	0	2	8	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
6e-06	unas	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
8e-06	ipv6-route	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	3	3	3	8	0	0	4	8	0
4.7e-05	swipe	-	INT	1	0	60	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	60	0	0	0	4	2	2	1	1	4	0	0	2	4	0
4e-06	sdrp	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	3	3	3	8	0	0	4	8	0
1.8e-05	mobile	-	INT	1	0	60	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	60	0	0	0	4	2	2	2	2	4	0	0	4	4	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
9e-06	ipv6-frag	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	1	1	1	8	0	0	1	8	0
9e-06	ipv6-frag	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	1	1	1	8	0	0	1	8	0
1.5e-05	sun-nd	-	INT	1	0	60	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	60	0	0	0	4	2	2	2	2	4	0	0	4	4	0
9e-06	ipv6-frag	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	1	1	1	8	0	0	1	8	0
9e-06	ipv6-frag	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	1	1	1	8	0	0	1	8	0
1.431707	pim	-	INT	8	0	480	0	4.889268	254	0	2346.848877	0.0	204.529578	0.0	483.199187	0.0	0	0	0	0.0	0.0	0.0	60	0	0	0	4	2	2	1	1	4	0	0	2	4	0
3e-06	idrp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	3	3	3	8	0	0	3	8	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	4	0	0	3	3	0
3e-06	idrp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	3	3	3	8	0	0	3	8	0
1e-05	rsvp	-	INT	2	0	200	0	100000.0025	254	0	80000000.0	0.0	0.01	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	8	2	3	3	3	8	0	0	3	8	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	4	0	0	1	3	0
4e-06	unas	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
9e-06	bna	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
9e-06	mhrp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	23	6	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	23	6	0
4e-06	unas	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	23	6	0
0.284007	tcp	http	FIN	10	8	820	1166	59.857677	62	252	20788.21875	28759.85352	31.556333	38.180285	1760.549147	66.323227	255	2342911601	3083864409	0.037305	0.016091	0.021214	82	146	1	186	1	1	1	1	1	1	0	1	45	1	0
4e-06	ipv6-no	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	1	2	1	1	1	1	0	0	2	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	4	3	3	6	0	0	4	6	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	4	3	3	6	0	0	4	6	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	4	3	3	6	0	0	4	6	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	4	3	3	6	0	0	4	6	0
9e-06	ipv6-opts	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	1	1	4	0	0	3	3	0
0.872507	tcp	http	FIN	38	12	42686	526	56.160009	254	252	381090.375	4428.617676	23.58127	69.318367	2735.977839	90.438008	255	3737036498	1183247133	0.137213	0.096582	0.040631	1123	44	1	0	1	1	1	1	1	2	0	1	2	1	0
9e-06	cftp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	4	0	0	2	3	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	4	3	3	6	0	0	4	6	0
0.669272	tcp	http	FIN	10	8	824	1222	25.400734	62	252	8869.338867	12790.0166	74.363556	85.891141	3706.340274	129.405969	255	3622996258	809734606	0.18886	0.066996	0.121864	82	153	1	199	1	1	1	1	1	1	0	1	1	1	0
1e-05	sat-expak	-	INT	2	0	200	0	100000.0025	254	0	80000000.0	0.0	0.01	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	3	0	0	3	3	0
1e-05	sat-expak	-	INT	2	0	200	0	100000.0025	254	0	80000000.0	0.0	0.01	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	3	0	0	3	3	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	3	6	0
9e-06	kryptolan	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	10	3	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	1	1	1	4	0	0	21	4	0
3e-06	ippc	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
0.130611	tcp	-	FIN	8	6	364	268	99.532197	254	252	19538.93555	13720.13086	18.658714	22.770199	1013.882903	43.097164	255	2466078007	3789135076	0.056869	0.010878	0.045991	46	45	0	0	4	1	3	3	1	4	0	0	3	4	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	4	3	3	4	0	0	3	4	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	4	3	3	4	0	0	3	4	0
6e-06	unas	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	9	5	0
6e-06	unas	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	9	5	0
0.847608	tcp	smtp	FIN	48	24	38951	1866	83.76514	62	252	359977.75	16885.16406	18.034213	36.164176	1279.674958	42.887051	255	2485779295	3740721128	0.054594	0.007516	0.047078	811	78	0	0	1	1	1	1	1	1	0	0	1	1	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	2	5	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	2	5	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	4	5	0
6e-06	unas	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
0.380509	tcp	http	FIN	16	48	1068	57651	165.567705	62	252	21066.51953	1186831.375	25.367267	7.920553	1267.500732	952.635025	255	1464691072	3122001016	0.0532	0.007594	0.045606	67	1201	1	27594	1	1	1	1	1	1	0	1	1	1	0
6e-06	unas	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
0.161968	tcp	http	FIN	20	6	16110	268	154.351484	254	252	755951.8125	11063.91406	7.560421	29.5274	616.875888	46.494004	255	3475612213	121043065	0.062957	0.014328	0.048629	806	45	1	0	1	1	1	1	1	1	0	1	1	1	0
4e-06	unas	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
4.63229	tcp	smtp	FIN	36	24	19845	1846	12.736681	254	252	33320.88672	3056.803467	132.351145	192.396656	9629.387104	317.223063	255	2580590357	2014758188	0.250366	0.128963	0.121403	551	77	0	0	1	1	1	1	1	1	0	0	3	1	0
2e-06	unas	-	INT	2	0	200	0	500000.0013	254	0	400000000.0	0.0	0.002	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	1	3	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	1	3	0
0.228153	tcp	http	FIN	10	6	1970	268	65.745354	254	252	62168.80469	7854.378418	25.350333	44.031	1216.674899	66.080773	255	3519552078	3516413729	0.053177	0.007289	0.045888	197	45	1	0	1	1	1	1	1	1	0	1	1	2	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	3	0	0	2	3	0
0.168108	tcp	http	FIN	12	6	3774	268	101.125466	254	252	164656.0469	10659.81348	14.829637	29.064199	916.282003	47.170387	255	1779442414	2201598700	0.039933	0.022784	0.017149	315	45	1	0	1	1	4	1	1	1	0	1	1	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	2	6	0
0.224355	udp	-	CON	4	2	2130	1518	22.286109	254	60	56981.125	27064.25195	74.785	0.003	105.74782	0.0	0	0	0	0.0	0.0	0.0	533	759	0	0	5	0	1	1	1	1	0	0	3	1	0
8.669847	ospf	-	INT	40	0	10880	0	4.49835	254	0	9788.408203	0.0	222.303766	0.0	256.207656	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	1	2	1	1	1	1	0	0	2	1	0
8.669847	ospf	-	INT	40	0	10880	0	4.49835	254	0	9788.408203	0.0	222.303766	0.0	256.207656	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	1	2	1	1	1	1	0	0	2	1	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
8e-06	unas	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	17	6	0
0.017105	udp	dns	CON	2	2	120	240	175.387313	62	252	28061.9707	56123.94141	0.008	0.009	0.0	0.0	0	0	0	0.0	0.0	0.0	60	120	0	0	1	3	1	1	1	1	0	0	1	1	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
0.066783	udp	-	CON	4	2	188	89	74.869349	254	60	16890.52539	5390.593262	22.261	0.013	31.465545	0.0	0	0	0	0.0	0.0	0.0	47	45	0	0	1	0	1	1	1	1	0	0	1	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
4.264696	ospf	-	INT	42	0	2688	0	9.613815	254	0	4922.273438	0.0	104.016977	0.0	114.013328	0.0	0	0	0	0.0	0.0	0.0	64	0	0	0	1	2	1	1	1	1	0	0	1	1	0
7e-06	unas	-	INT	2	0	200	0	142857.1409	254	0	114285712.0	0.0	0.007	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	1	3	0
8e-06	ib	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	3	3	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	1	2	1	1	1	1	0	0	23	1	0
1.160043	tcp	smtp	FIN	70	28	69936	2214	83.61759	62	252	475409.9688	14723.5918	16.812217	42.093406	1388.471422	54.248277	255	2921678728	3370864556	0.052905	0.006563	0.046342	999	79	0	0	1	1	1	1	1	1	0	0	1	1	0
1.255829	ospf	-	INT	28	0	3024	0	21.499743	254	0	18575.77734	0.0	46.512184	0.0	53.361172	0.0	0	0	0	0.0	0.0	0.0	108	0	0	0	1	2	1	1	1	1	0	0	1	1	0
0.552087	tcp	http	FIN	54	12	63943	526	117.735065	254	252	909407.375	6998.896973	9.690849	47.974	948.500179	57.543941	255	4269026886	523158565	0.086583	0.024365	0.062218	1184	44	1	0	1	1	1	1	1	1	0	1	1	1	0
0.252468	tcp	http	FIN	10	8	802	1088	67.335269	62	252	22878.14844	30166.20117	28.052	33.11843	1471.376248	54.315367	255	3966575079	51977553	0.053226	0.007658	0.045568	80	136	1	117	1	1	1	1	1	1	0	1	1	1	0
9e-06	sat-mon	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	3	4	0
0.613919	tcp	ssl	FIN	12	10	1326	2098	34.206466	254	252	15845.73828	24615.625	55.810817	57.772445	2732.733501	106.286977	255	3434622392	592593873	0.130958	0.06377	0.067188	111	210	0	0	1	1	1	1	1	1	0	0	1	1	0
3e-06	ipcv	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	7	0	0	3	7	0
3e-06	ipcv	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	7	0	0	3	7	0
4.139924	tcp	-	FIN	32	14	26052	1510	10.869765	254	252	48769.97656	2711.160889	132.814737	313.457	19071.13591	807.229	255	2154135998	3372761542	0.110185	0.064974	0.045211	814	108	0	0	5	1	2	1	1	5	0	0	2	5	0
4e-06	udp	-	INT	2	0	680	0	250000.0006	254	0	680000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	340	0	0	0	3	2	1	1	1	1	0	0	1	1	0
1e-05	cphb	-	INT	2	0	200	0	100000.0025	254	0	80000000.0	0.0	0.01	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	2	2	2	7	0	0	23	7	0
